nombre_hotel,ciudad,tipo_alojamiento,precio_clp,puntuacion,prediction
Apart Hotel Vista Hermosa Valdivia,Valdivia,apartamento,53501.0,7.6,1
Apart Hotel Vista Hermosa Valdivia,Valdivia,apartamento,120158.0,8.7,2
Apartamento Estocolmo II,Valdivia,apartamento,25789.0,9.0,0
Apartamento Estocolmo III,Valdivia,apartamento,23640.0,8.9,0
Epicentro Suites Apart Hotel - Valdivia,Valdivia,apartamento,70304.0,9.0,0
Hotel Diego de Almagro,Valdivia,apartamento,62348.0,7.1,1
Hotel Naguilan,Valdivia,apartamento,68326.0,6.8,1
Hotel Posada,Valdivia,apartamento,56669.0,7.0,1
Hotel Valdivia Lodge,Valdivia,apartamento,36438.0,7.8,1
Hotel Valdivia Resort,Valdivia,apartamento,56546.0,6.8,1
Apart Hotel Andino Valparaiso,Valparaiso,apartamento,59868.0,7.5,1
Apart Hotel Andino Valparaiso,Valparaiso,apartamento,88644.0,8.7,0
Apart Hotel Central Valparaiso,Valparaiso,apartamento,101342.0,7.7,1
Apart Hotel Central Valparaiso,Valparaiso,apartamento,81205.0,7.4,1
Apart Hotel Costanera Valparaiso,Valparaiso,apartamento,91905.0,6.9,1
Apart Hotel Costanera Valparaiso,Valparaiso,apartamento,105188.0,9.3,0
Apart Hotel Del Mar Valparaiso,Valparaiso,apartamento,71945.0,9.1,0
Apart Hotel Del Mar Valparaiso,Valparaiso,apartamento,106549.0,9.7,0
Apart Hotel Jagui Haus Departamentos tipo Loft y Hermosa Terraza con vista al Mar,Valparaiso,apartamento,77000.0,9.4,0
Apart Hotel Norte Valparaiso,Valparaiso,apartamento,100597.0,8.8,0
Apart Hotel Norte Valparaiso,Valparaiso,apartamento,119799.0,8.8,2
Apart Hotel Plaza Valparaiso,Valparaiso,apartamento,85302.0,6.9,1
Apart Hotel Primavera Valparaiso,Valparaiso,apartamento,84072.0,7.1,1
Apart Hotel Primavera Valparaiso,Valparaiso,apartamento,101146.0,9.1,0
Apart Hotel Sur Valparaiso,Valparaiso,apartamento,76136.0,8.7,0
Apart Hotel Sur Valparaiso,Valparaiso,apartamento,81455.0,9.7,0
Apart Hotel Vista Hermosa Valparaiso,Valparaiso,apartamento,48173.0,9.3,0
Casa Somerscales,Valparaiso,apartamento,76320.0,9.6,0
Fauna Hotel,Valparaiso,apartamento,57349.0,9.7,0
Hotel Valparaiso Plaza,Valparaiso,apartamento,45416.0,7.9,1
Winery Boutique Hotel,Valparaiso,apartamento,88730.0,8.3,0
ibis Valparaiso,Valparaiso,apartamento,66968.0,7.6,1
Apart Hotel Andino Vina del Mar,Vina del Mar,apartamento,63695.0,9.2,0
Apart Hotel Andino Vina del Mar,Vina del Mar,apartamento,53839.0,8.5,0
Apart Hotel Central Vina del Mar,Vina del Mar,apartamento,93565.0,9.7,0
Apart Hotel Costanera Vina del Mar,Vina del Mar,apartamento,45868.0,7.5,1
Apart Hotel Costanera Vina del Mar,Vina del Mar,apartamento,50900.0,8.8,0
Apart Hotel Del Mar Vina del Mar,Vina del Mar,apartamento,115456.0,9.6,0
Apart Hotel Norte Vina del Mar,Vina del Mar,apartamento,105385.0,7.1,1
Apart Hotel Plaza Vina del Mar,Vina del Mar,apartamento,109964.0,7.4,1
Apart Hotel Plaza Vina del Mar,Vina del Mar,apartamento,117866.0,7.4,1
Apart Hotel Primavera Vina del Mar,Vina del Mar,apartamento,88279.0,6.6,1
Apart Hotel Primavera Vina del Mar,Vina del Mar,apartamento,99964.0,9.6,0
Apart Hotel Sur Vina del Mar,Vina del Mar,apartamento,117824.0,8.4,2
Apart Hotel Sur Vina del Mar,Vina del Mar,apartamento,86869.0,8.2,1
Apart Hotel Vista Hermosa Vina del Mar,Vina del Mar,apartamento,69174.0,9.4,0
Apart Hotel Vista Hermosa Vina del Mar,Vina del Mar,apartamento,103498.0,7.2,1
Dei Templi Apart Hotel,Vina del Mar,apartamento,226672.0,9.0,2
Hotel O'Higgins,Vina del Mar,apartamento,126250.0,6.7,1
Hotel Vina del Mar Boutique,Vina del Mar,apartamento,64717.0,7.9,1
Hotel Vina del Mar Resort,Vina del Mar,apartamento,64141.0,7.7,1
Cabañas Andino Antofagasta,Antofagasta,casa/cabana,59187.0,8.0,1
Cabañas Andino Antofagasta,Antofagasta,casa/cabana,68068.0,8.2,1
Cabañas Central Antofagasta,Antofagasta,casa/cabana,76415.0,8.8,0
Cabañas Costanera Antofagasta,Antofagasta,casa/cabana,95229.0,7.4,1
Cabañas Costanera Antofagasta,Antofagasta,casa/cabana,103718.0,8.6,0
Cabañas Del Mar Antofagasta,Antofagasta,casa/cabana,53271.0,7.4,1
Cabañas Del Mar Antofagasta,Antofagasta,casa/cabana,109229.0,7.9,1
Cabañas Norte Antofagasta,Antofagasta,casa/cabana,92875.0,8.5,0
Cabañas Norte Antofagasta,Antofagasta,casa/cabana,79885.0,8.0,1
Cabañas Plaza Antofagasta,Antofagasta,casa/cabana,81187.0,8.4,0
Cabañas Plaza Antofagasta,Antofagasta,casa/cabana,79490.0,8.2,1
Cabañas Primavera Antofagasta,Antofagasta,casa/cabana,69127.0,8.6,0
Cabañas Sur Antofagasta,Antofagasta,casa/cabana,94961.0,8.2,1
Cabañas Sur Antofagasta,Antofagasta,casa/cabana,106526.0,7.5,1
Cabañas Vista Hermosa Antofagasta,Antofagasta,casa/cabana,109072.0,9.6,0
Cabañas Vista Hermosa Antofagasta,Antofagasta,casa/cabana,67280.0,7.9,1
Experiencia Vista Horizonte 2Hab-2Baño-1Estac,Antofagasta,casa/cabana,199176.0,9.5,2
HOM I Frente al Mall y al Mar I Equipado y Parking PNM 1113,Antofagasta,casa/cabana,144160.0,8.6,2
RQ Antofagasta,Antofagasta,casa/cabana,183873.0,8.4,2
ibis Antofagasta,Antofagasta,casa/cabana,146775.0,8.1,2
ibis Styles Antofagasta,Antofagasta,casa/cabana,163875.0,8.4,2
Cabañas Andino Arica,Arica,casa/cabana,113581.0,7.9,1
Cabañas Andino Arica,Arica,casa/cabana,90674.0,7.8,1
Cabañas Central Arica,Arica,casa/cabana,117051.0,9.0,0
Cabañas Central Arica,Arica,casa/cabana,91665.0,7.2,1
Cabañas Costanera Arica,Arica,casa/cabana,80966.0,8.2,1
Cabañas Costanera Arica,Arica,casa/cabana,65531.0,8.7,0
Cabañas Del Mar Arica,Arica,casa/cabana,56882.0,6.8,1
Cabañas Del Mar Arica,Arica,casa/cabana,102105.0,7.4,1
Cabañas Norte Arica,Arica,casa/cabana,53715.0,6.8,1
Cabañas Norte Arica,Arica,casa/cabana,72685.0,8.7,0
Cabañas Plaza Arica,Arica,casa/cabana,107279.0,9.8,0
Cabañas Plaza Arica,Arica,casa/cabana,75709.0,8.6,0
Cabañas Primavera Arica,Arica,casa/cabana,103322.0,6.8,1
Cabañas Primavera Arica,Arica,casa/cabana,51408.0,9.0,0
Cabañas Sur Arica,Arica,casa/cabana,51720.0,8.2,1
Cabañas Vista Hermosa Arica,Arica,casa/cabana,49616.0,7.9,1
Cabañas Vista Hermosa Arica,Arica,casa/cabana,66862.0,7.3,1
Cabañas del cerro sombrero,Arica,casa/cabana,60000.0,10.0,0
Departamento frente al mar en Arica,Arica,casa/cabana,134215.0,9.6,2
Le Prince Arica,Arica,casa/cabana,105493.0,6.8,1
2 Torres Calama,Calama,casa/cabana,129792.0,9.1,2
Cabañas Andino Calama,Calama,casa/cabana,118581.0,7.6,1
Cabañas Andino Calama,Calama,casa/cabana,81560.0,9.5,0
Cabañas Central Calama,Calama,casa/cabana,65352.0,6.7,1
Cabañas Central Calama,Calama,casa/cabana,77767.0,7.8,1
Cabañas Costanera Calama,Calama,casa/cabana,114771.0,7.2,1
Cabañas Costanera Calama,Calama,casa/cabana,98331.0,9.0,0
Cabañas Del Mar Calama,Calama,casa/cabana,100403.0,7.3,1
Cabañas Norte Calama,Calama,casa/cabana,48188.0,9.2,0
Cabañas Norte Calama,Calama,casa/cabana,99848.0,8.0,1
Cabañas Plaza Calama,Calama,casa/cabana,99797.0,8.5,0
Cabañas Plaza Calama,Calama,casa/cabana,117568.0,8.0,1
Cabañas Primavera Calama,Calama,casa/cabana,114979.0,9.0,0
Cabañas Primavera Calama,Calama,casa/cabana,84226.0,9.3,0
Cabañas Sur Calama,Calama,casa/cabana,58284.0,7.2,1
Cabañas Sur Calama,Calama,casa/cabana,98462.0,7.4,1
Cabañas Vista Hermosa Calama,Calama,casa/cabana,81185.0,7.6,1
Cabañas Vista Hermosa Calama,Calama,casa/cabana,72468.0,7.7,1
Departamento Calama,Calama,casa/cabana,168300.0,8.2,2
Oasis Mini Deptos,Calama,casa/cabana,61800.0,7.2,1
Cabañas Andino Chillan,Chillan,casa/cabana,82165.0,7.1,1
Cabañas Central Chillan,Chillan,casa/cabana,115020.0,8.0,1
Cabañas Central Chillan,Chillan,casa/cabana,52752.0,7.0,1
Cabañas Costanera Chillan,Chillan,casa/cabana,95662.0,8.8,0
Cabañas Del Mar Chillan,Chillan,casa/cabana,66459.0,8.6,0
Cabañas Lemupewen Chillán 6 Factura,Chillan,casa/cabana,40749.0,8.3,0
Cabañas Norte Chillan,Chillan,casa/cabana,83171.0,9.7,0
Cabañas Plaza Chillan,Chillan,casa/cabana,109163.0,6.8,1
Cabañas Plaza Chillan,Chillan,casa/cabana,55289.0,9.3,0
Cabañas Primavera Chillan,Chillan,casa/cabana,110281.0,8.8,0
Cabañas Sur Chillan,Chillan,casa/cabana,87618.0,7.2,1
Cabañas Sur Chillan,Chillan,casa/cabana,97987.0,8.8,0
Cabañas Vista Hermosa Chillan,Chillan,casa/cabana,56515.0,9.0,0
Cabañas Vista Hermosa Chillan,Chillan,casa/cabana,56792.0,7.5,1
Departamento Centro Chillan,Chillan,casa/cabana,44325.0,7.5,1
Parque Cordillera 1,Chillan,casa/cabana,37400.0,10.0,0
Amplio departamento en zona céntrica de Concepción,Concepcion,casa/cabana,225000.0,9.9,2
Cabañas Andino Concepcion,Concepcion,casa/cabana,70624.0,7.9,1
Cabañas Central Concepcion,Concepcion,casa/cabana,111682.0,8.5,0
Cabañas Costanera Concepcion,Concepcion,casa/cabana,60068.0,7.3,1
Cabañas Costanera Concepcion,Concepcion,casa/cabana,48454.0,9.6,0
Cabañas Del Mar Concepcion,Concepcion,casa/cabana,100620.0,8.6,0
Cabañas Del Mar Concepcion,Concepcion,casa/cabana,48920.0,9.8,0
Cabañas Norte Concepcion,Concepcion,casa/cabana,97079.0,9.3,0
Cabañas Norte Concepcion,Concepcion,casa/cabana,70735.0,7.7,1
Cabañas Plaza Concepcion,Concepcion,casa/cabana,94673.0,7.3,1
Cabañas Primavera Concepcion,Concepcion,casa/cabana,70448.0,6.9,1
Cabañas Sur Concepcion,Concepcion,casa/cabana,69681.0,9.7,0
Cabañas Sur Concepcion,Concepcion,casa/cabana,110743.0,7.8,1
Cabañas Vista Hermosa Concepcion,Concepcion,casa/cabana,66544.0,8.2,1
Cabañas Vista Hermosa Concepcion,Concepcion,casa/cabana,60822.0,9.7,0
Departamento Parque Urbano 1710,Concepcion,casa/cabana,146742.0,9.8,2
Hermoso Departamento Central en Concepción - hasta 4 camas - 2 Dormitorios - 1 Baño - 1 Estacionamiento - Mejor Evaluado en Chile 2023-2025 - Incluye Consola de Juegos Retro - Te ayudo con panoramas,Concepcion,casa/cabana,161058.0,9.8,2
Maravilloso Depto. Estudio 1D1B,Concepcion,casa/cabana,81120.0,9.4,0
Vista Premium Laguna Centro Concepción,Concepcion,casa/cabana,144000.0,8.8,2
Cabañas Andino Copiapo,Copiapo,casa/cabana,87100.0,8.8,0
Cabañas Central Copiapo,Copiapo,casa/cabana,116842.0,8.1,2
Cabañas Central Copiapo,Copiapo,casa/cabana,119860.0,7.1,1
Cabañas Costanera Copiapo,Copiapo,casa/cabana,93021.0,7.8,1
Cabañas Costanera Copiapo,Copiapo,casa/cabana,98120.0,7.5,1
Cabañas Del Mar Copiapo,Copiapo,casa/cabana,68147.0,7.7,1
Cabañas Del Mar Copiapo,Copiapo,casa/cabana,103358.0,9.8,0
Cabañas Norte Copiapo,Copiapo,casa/cabana,110508.0,7.5,1
Cabañas Norte Copiapo,Copiapo,casa/cabana,100211.0,8.8,0
Cabañas Plaza Copiapo,Copiapo,casa/cabana,66608.0,7.2,1
Cabañas Plaza Copiapo,Copiapo,casa/cabana,66928.0,7.1,1
Cabañas Primavera Copiapo,Copiapo,casa/cabana,115438.0,8.3,2
Cabañas Sur Copiapo,Copiapo,casa/cabana,55751.0,9.5,0
Cabañas Vista Hermosa Copiapo,Copiapo,casa/cabana,102996.0,6.8,1
Cabañas Vista Hermosa Copiapo,Copiapo,casa/cabana,78741.0,8.7,0
Departamento AMOBLADO Y EQUIPADO Copayapu,Copiapo,casa/cabana,106000.0,7.3,1
CABAÑA CON ACCESO A RIO,Coyhaique,casa/cabana,146675.0,8.3,2
CABAÑAS TRAPAGONIA,Coyhaique,casa/cabana,51917.0,9.3,0
Cabaña independiente,Coyhaique,casa/cabana,91800.0,8.5,0
Cabañas Andino Coyhaique,Coyhaique,casa/cabana,61075.0,9.2,0
Cabañas Central Coyhaique,Coyhaique,casa/cabana,107271.0,7.8,1
Cabañas Central Coyhaique,Coyhaique,casa/cabana,73463.0,7.9,1
Cabañas Costanera Coyhaique,Coyhaique,casa/cabana,94466.0,8.9,0
Cabañas Costanera Coyhaique,Coyhaique,casa/cabana,87569.0,7.2,1
Cabañas Del Mar Coyhaique,Coyhaique,casa/cabana,49530.0,7.8,1
Cabañas El jardín de Jacinta,Coyhaique,casa/cabana,68952.0,8.8,0
Cabañas Español Coyhaique,Coyhaique,casa/cabana,80399.0,9.2,0
Cabañas Las antenas,Coyhaique,casa/cabana,54080.0,9.4,0
Cabañas Norte Coyhaique,Coyhaique,casa/cabana,62582.0,6.8,1
Cabañas Patagonia Indómita,Coyhaique,casa/cabana,99147.0,9.7,0
Cabañas Plaza Coyhaique,Coyhaique,casa/cabana,106593.0,9.7,0
Cabañas Plaza Coyhaique,Coyhaique,casa/cabana,100708.0,8.1,1
Cabañas Primavera Coyhaique,Coyhaique,casa/cabana,54857.0,7.6,1
Cabañas Primavera Coyhaique,Coyhaique,casa/cabana,91496.0,8.3,0
Cabañas Sur Coyhaique,Coyhaique,casa/cabana,68519.0,9.6,0
Cabañas Sur Coyhaique,Coyhaique,casa/cabana,94896.0,9.3,0
Cabañas Vista Hermosa Coyhaique,Coyhaique,casa/cabana,72831.0,8.0,1
Cabañas Andino Iquique,Iquique,casa/cabana,74007.0,9.8,0
Cabañas Andino Iquique,Iquique,casa/cabana,113026.0,7.8,1
Cabañas Central Iquique,Iquique,casa/cabana,70301.0,6.7,1
Cabañas Costanera Iquique,Iquique,casa/cabana,104349.0,8.0,1
Cabañas Costanera Iquique,Iquique,casa/cabana,122071.0,7.9,1
Cabañas Del Mar Iquique,Iquique,casa/cabana,106997.0,9.4,0
Cabañas Del Mar Iquique,Iquique,casa/cabana,96034.0,8.2,1
Cabañas Norte Iquique,Iquique,casa/cabana,62061.0,8.9,0
Cabañas Norte Iquique,Iquique,casa/cabana,99360.0,9.3,0
Cabañas Plaza Iquique,Iquique,casa/cabana,118398.0,6.9,1
Cabañas Primavera Iquique,Iquique,casa/cabana,46007.0,8.9,0
Cabañas Primavera Iquique,Iquique,casa/cabana,108076.0,8.2,1
Cabañas Sur Iquique,Iquique,casa/cabana,70987.0,9.4,0
Cabañas Vista Hermosa Iquique,Iquique,casa/cabana,108624.0,8.4,0
Departamentos Alpro Cavancha Vista a la Playa,Iquique,casa/cabana,71457.0,9.2,0
Depto frente a playa Cavancha Iquique,Iquique,casa/cabana,89545.0,8.7,0
Gran Cavancha Suite,Iquique,casa/cabana,142268.0,8.4,2
Cabañas Andino La Serena,La Serena,casa/cabana,59087.0,8.6,0
Cabañas Central La Serena,La Serena,casa/cabana,118346.0,6.6,1
Cabañas Central La Serena,La Serena,casa/cabana,90633.0,7.0,1
Cabañas Costanera La Serena,La Serena,casa/cabana,109349.0,6.6,1
Cabañas Costanera La Serena,La Serena,casa/cabana,121850.0,9.7,0
Cabañas Del Mar La Serena,La Serena,casa/cabana,65729.0,7.0,1
Cabañas Florencia La Serena,La Serena,casa/cabana,54396.0,9.0,0
Cabañas Las Añañucas II,La Serena,casa/cabana,51300.0,8.1,1
Cabañas Norte La Serena,La Serena,casa/cabana,55913.0,8.0,1
Cabañas Plaza La Serena,La Serena,casa/cabana,62449.0,7.4,1
Cabañas Plaza La Serena,La Serena,casa/cabana,83125.0,7.5,1
Cabañas Primavera La Serena,La Serena,casa/cabana,104106.0,7.7,1
Cabañas Primavera La Serena,La Serena,casa/cabana,57425.0,9.8,0
Cabañas Sur La Serena,La Serena,casa/cabana,90672.0,8.2,1
Cabañas Sur La Serena,La Serena,casa/cabana,119667.0,7.1,1
Cabañas Vista Hermosa La Serena,La Serena,casa/cabana,63369.0,9.6,0
Cabañas Vista Hermosa La Serena,La Serena,casa/cabana,96131.0,9.1,0
Cosmopolita Rojo,La Serena,casa/cabana,171927.0,9.8,2
Hotel y Cabañas Campanario,La Serena,casa/cabana,205602.0,8.3,2
Cabaña Los Lagos,Puerto Montt,casa/cabana,50700.0,9.1,0
Cabaña Los Lagos,Puerto Montt,casa/cabana,21844.0,9.1,0
Cabaña aeropuerto puerto montt,Puerto Montt,casa/cabana,45900.0,9.5,0
Cabañas Andino Puerto Montt,Puerto Montt,casa/cabana,113082.0,9.4,0
Cabañas Central Puerto Montt,Puerto Montt,casa/cabana,101887.0,8.7,0
Cabañas Costanera Puerto Montt,Puerto Montt,casa/cabana,60634.0,8.3,0
Cabañas Del Mar Puerto Montt,Puerto Montt,casa/cabana,99020.0,7.5,1
Cabañas Del Mar Puerto Montt,Puerto Montt,casa/cabana,72950.0,7.8,1
Cabañas Norte Puerto Montt,Puerto Montt,casa/cabana,107675.0,7.4,1
Cabañas Norte Puerto Montt,Puerto Montt,casa/cabana,122243.0,9.4,0
Cabañas Plaza Puerto Montt,Puerto Montt,casa/cabana,62895.0,7.7,1
Cabañas Primavera Puerto Montt,Puerto Montt,casa/cabana,118576.0,8.5,2
Cabañas Primavera Puerto Montt,Puerto Montt,casa/cabana,111775.0,8.8,0
Cabañas Sol y Mar,Puerto Montt,casa/cabana,21844.0,10.0,0
Cabañas Sur Puerto Montt,Puerto Montt,casa/cabana,67435.0,7.0,1
Cabañas Vista Hermosa Puerto Montt,Puerto Montt,casa/cabana,62126.0,9.7,0
Cabañas del Puerto,Puerto Montt,casa/cabana,47271.0,7.7,1
Cabañas el Farolito,Puerto Montt,casa/cabana,44412.0,9.0,0
Courtyard by Marriott Puerto Montt,Puerto Montt,casa/cabana,109963.0,8.7,0
Hospedaje Valencia,Puerto Montt,casa/cabana,96709.0,9.0,0
Novotel Puerto Montt,Puerto Montt,casa/cabana,89340.0,8.4,0
Precioso departamento en Excelente Ubicación en Puerto Montt,Puerto Montt,casa/cabana,33613.0,8.3,0
Cabaña Doña Maria,Puerto Natales,casa/cabana,101544.0,9.6,0
Cabañas Andino Puerto Natales,Puerto Natales,casa/cabana,87657.0,7.3,1
Cabañas Andino Puerto Natales,Puerto Natales,casa/cabana,71164.0,9.1,0
Cabañas Central Puerto Natales,Puerto Natales,casa/cabana,71069.0,7.7,1
Cabañas Central Puerto Natales,Puerto Natales,casa/cabana,68114.0,7.2,1
Cabañas Costanera Puerto Natales,Puerto Natales,casa/cabana,110091.0,8.5,0
Cabañas Del Mar Puerto Natales,Puerto Natales,casa/cabana,59635.0,9.0,0
Cabañas Del Mar Puerto Natales,Puerto Natales,casa/cabana,92640.0,7.9,1
Cabañas Norte Puerto Natales,Puerto Natales,casa/cabana,73700.0,8.0,1
Cabañas Norte Puerto Natales,Puerto Natales,casa/cabana,57044.0,8.1,1
Cabañas Plaza Puerto Natales,Puerto Natales,casa/cabana,86003.0,8.2,1
Cabañas Plaza Puerto Natales,Puerto Natales,casa/cabana,118665.0,9.1,0
Cabañas Primavera Puerto Natales,Puerto Natales,casa/cabana,86740.0,7.2,1
Cabañas Sur Puerto Natales,Puerto Natales,casa/cabana,59210.0,9.7,0
Cabañas Sur Puerto Natales,Puerto Natales,casa/cabana,58032.0,7.9,1
Cabañas Terravento,Puerto Natales,casa/cabana,161708.0,8.9,2
Cabañas Vista Hermosa Puerto Natales,Puerto Natales,casa/cabana,86195.0,6.9,1
Cabañas Vista Hermosa Puerto Natales,Puerto Natales,casa/cabana,98908.0,7.5,1
Cabañas Última Esperanza,Puerto Natales,casa/cabana,102166.0,8.5,0
DT Loft,Puerto Natales,casa/cabana,202260.0,8.8,2
Xalpen B&B,Puerto Natales,casa/cabana,94560.0,8.8,0
Cabañas Andino Puerto Varas,Puerto Varas,casa/cabana,86981.0,7.4,1
Cabañas Andino Puerto Varas,Puerto Varas,casa/cabana,71780.0,7.9,1
Cabañas Bosque Sur,Puerto Varas,casa/cabana,64896.0,8.7,0
Cabañas Central Puerto Varas,Puerto Varas,casa/cabana,57860.0,8.1,1
Cabañas Costanera Puerto Varas,Puerto Varas,casa/cabana,94029.0,7.2,1
Cabañas Del Mar Puerto Varas,Puerto Varas,casa/cabana,59570.0,7.6,1
Cabañas Del Mar Puerto Varas,Puerto Varas,casa/cabana,49724.0,9.2,0
Cabañas Foráneo,Puerto Varas,casa/cabana,151735.0,9.7,2
Cabañas Lickanantay,Puerto Varas,casa/cabana,54080.0,9.5,0
Cabañas Norte Puerto Varas,Puerto Varas,casa/cabana,110859.0,8.3,2
Cabañas Plaza Puerto Varas,Puerto Varas,casa/cabana,103130.0,8.4,0
Cabañas Plaza Puerto Varas,Puerto Varas,casa/cabana,55226.0,8.2,1
Cabañas Primavera Puerto Varas,Puerto Varas,casa/cabana,78969.0,8.0,1
Cabañas Sur Puerto Varas,Puerto Varas,casa/cabana,94495.0,9.1,0
Cabañas Vista Hermosa Puerto Varas,Puerto Varas,casa/cabana,56810.0,9.7,0
Cabañas Vista Hermosa Puerto Varas,Puerto Varas,casa/cabana,66290.0,8.3,0
"Carpinterito cabaña, ensenada campestre",Puerto Varas,casa/cabana,33250.0,8.7,0
Casa Cabaña Oro Rayado Puerto Varas,Puerto Varas,casa/cabana,169111.0,7.1,2
Hotel Cabaña Del Lago Puerto Varas,Puerto Varas,casa/cabana,182340.0,8.9,2
Hotel y cabañas Terrazas del Lago,Puerto Varas,casa/cabana,76145.0,8.0,1
Cabañas Andino Punta Arenas,Punta Arenas,casa/cabana,94543.0,8.6,0
Cabañas Bosque Austral,Punta Arenas,casa/cabana,60390.0,9.8,0
Cabañas Central Punta Arenas,Punta Arenas,casa/cabana,88207.0,7.4,1
Cabañas Del Mar Punta Arenas,Punta Arenas,casa/cabana,114488.0,6.7,1
Cabañas Del Mar Punta Arenas,Punta Arenas,casa/cabana,102922.0,8.9,0
Cabañas Norte Punta Arenas,Punta Arenas,casa/cabana,48157.0,7.2,1
Cabañas Norte Punta Arenas,Punta Arenas,casa/cabana,81766.0,9.8,0
Cabañas Plaza Punta Arenas,Punta Arenas,casa/cabana,84224.0,9.8,0
Cabañas Primavera Punta Arenas,Punta Arenas,casa/cabana,74699.0,8.4,0
Cabañas Primavera Punta Arenas,Punta Arenas,casa/cabana,57844.0,9.4,0
Cabañas Sur Punta Arenas,Punta Arenas,casa/cabana,57216.0,9.7,0
Cabañas Sur Punta Arenas,Punta Arenas,casa/cabana,106157.0,8.2,1
Cabañas Vista Hermosa Punta Arenas,Punta Arenas,casa/cabana,109941.0,7.8,1
Cabañas Vista Hermosa Punta Arenas,Punta Arenas,casa/cabana,96505.0,7.9,1
cabaña atenea,Punta Arenas,casa/cabana,40560.0,9.1,0
Acogedor y confortable Departamento,Rancagua,casa/cabana,146016.0,9.3,2
Cabañas Andino Rancagua,Rancagua,casa/cabana,54675.0,8.1,1
Cabañas Andino Rancagua,Rancagua,casa/cabana,65113.0,7.4,1
Cabañas Central Rancagua,Rancagua,casa/cabana,52814.0,8.6,0
Cabañas Central Rancagua,Rancagua,casa/cabana,50664.0,7.2,1
Cabañas Costanera Rancagua,Rancagua,casa/cabana,83809.0,7.4,1
Cabañas Costanera Rancagua,Rancagua,casa/cabana,117968.0,9.8,0
Cabañas Del Mar Rancagua,Rancagua,casa/cabana,54316.0,8.2,1
Cabañas Del Mar Rancagua,Rancagua,casa/cabana,64063.0,8.5,0
Cabañas Norte Rancagua,Rancagua,casa/cabana,79778.0,9.7,0
Cabañas Plaza Rancagua,Rancagua,casa/cabana,104194.0,6.9,1
Cabañas Plaza Rancagua,Rancagua,casa/cabana,111011.0,7.8,1
Cabañas Primavera Rancagua,Rancagua,casa/cabana,64143.0,8.1,1
Cabañas Primavera Rancagua,Rancagua,casa/cabana,95683.0,9.6,0
Cabañas Sur Rancagua,Rancagua,casa/cabana,103183.0,7.0,1
Cabañas Sur Rancagua,Rancagua,casa/cabana,73206.0,9.6,0
Cabañas Vista Hermosa Rancagua,Rancagua,casa/cabana,60814.0,6.6,1
Cabañas Vista Hermosa Rancagua,Rancagua,casa/cabana,83510.0,8.2,1
Cabañas Andino Santiago,Santiago,casa/cabana,99497.0,9.1,0
Cabañas Central Santiago,Santiago,casa/cabana,91862.0,9.6,0
Cabañas Central Santiago,Santiago,casa/cabana,50446.0,8.7,0
Cabañas Costanera Santiago,Santiago,casa/cabana,103389.0,7.9,1
Cabañas Costanera Santiago,Santiago,casa/cabana,98283.0,8.0,1
Cabañas Del Mar Santiago,Santiago,casa/cabana,98868.0,8.3,0
Cabañas Norte Santiago,Santiago,casa/cabana,50446.0,9.0,0
Cabañas Norte Santiago,Santiago,casa/cabana,105603.0,7.3,1
Cabañas Plaza Santiago,Santiago,casa/cabana,49794.0,8.8,0
Cabañas Plaza Santiago,Santiago,casa/cabana,69710.0,7.7,1
Cabañas Primavera Santiago,Santiago,casa/cabana,117179.0,8.3,2
Cabañas Primavera Santiago,Santiago,casa/cabana,75275.0,7.6,1
